id,university,department,score
2242,IZMIR DEMOKRASI UNIVERSITESI,Mimarlik,367.79
2310,ISTANBUL NISANTASI UNIVERSITESI,Mimarlik,364.60
2407,ALTINBAS UNIVERSITESI,Mimarlik,361.68
2411,ABDULLAH GUL UNIVERSITESI,Mimarlik,361.32
2534,ISTANBUL GELISIM UNIVERSITESI,Mimarlik,357.80
2643,ISTANBUL AREL UNIVERSITESI,Mimarlik,353.75
2727,FENERBAHCE UNIVERSITESI,Mimarlik,351.14
2930,ISTANBUL GEDIK UNIVERSITESI,Mimarlik,344.05
2990,ISTANBUL RUMELI UNIVERSITESI,Mimarlik,341.53
3193,ISTANBUL TOPKAPI UNIVERSITESI,Mimarlik,333.97
3208,MERSIN UNIVERSITESI,Mimarlik,333.30
3216,GAZIANTEP UNIVERSITESI,Mimarlik,333.03
3229,DOGU AKDENIZ UNIVERSITESI,Mimarlik,332.49
3235,ULUSLARARASI SARAYBOSNA UNIVERSITESI,Mimarlik,332.23
3314,TOROS UNIVERSITESI,Mimarlik,329.29
3333,ALANYA UNIVERSITESI,Mimarlik,328.60
3336,NUH NACI YAZGAN UNIVERSITESI,Mimarlik,328.54
3395,ISTANBUL SAGLIK VE TEKNOLOJI UNIVERSITESI,Mimarlik,326.92
3496,EGE UNIVERSITESI,Moda Tasarimi,323.55
9,KOC UNIVERSITESI,Molekuler Biyoloji ve Genetik,544.30
35,IHSAN DOGRAMACI BILKENT UNIVERSITESI,Molekuler Biyoloji ve Genetik,533.42
92,BOGAZICI UNIVERSITESI,Molekuler Biyoloji ve Genetik,515.11
101,ORTA DOGU TEKNIK UNIVERSITESI,Molekuler Biyoloji ve Genetik,512.61
157,ISTANBUL TEKNIK UNIVERSITESI,Molekuler Biyoloji ve Genetik,500.48
221,ACIBADEM MEHMET ALI AYDINLAR UNIVERSITESI,Molekuler Biyoloji ve Genetik,492.03
284,BAHCESEHIR UNIVERSITESI,Molekuler Biyoloji ve Genetik,483.40
305,BASKENT UNIVERSITESI,Molekuler Biyoloji ve Genetik,480.20
355,IZMIR KATIP CELEBI UNIVERSITESI,Molekuler Biyoloji ve Genetik,474.75
516,KADIR HAS UNIVERSITESI,Molekuler Biyoloji ve Genetik,458.92
617,YILDIZ TEKNIK UNIVERSITESI,Molekuler Biyoloji ve Genetik,451.56
713,GEBZE TEKNIK UNIVERSITESI,Molekuler Biyoloji ve Genetik,444.57
805,BIRUNI UNIVERSITESI,Molekuler Biyoloji ve Genetik,437.74
824,ISTANBUL UNIVERSITESI,Molekuler Biyoloji ve Genetik,436.54
978,USKUDAR UNIVERSITESI,Molekuler Biyoloji ve Genetik,426.86
1178,ISTINYE UNIVERSITESI,Molekuler Biyoloji ve Genetik,415.79
1194,ISTANBUL MEDENIYET UNIVERSITESI,Molekuler Biyoloji ve Genetik,414.44
1331,CANAKKALE ONSEKIZ MART UNIVERSITESI,Molekuler Biyoloji ve Genetik,406.06
1396,ISTANBUL SABAHATTIN ZAIM UNIVERSITESI,Molekuler Biyoloji ve Genetik,402.41
1411,HALIC UNIVERSITESI,Molekuler Biyoloji ve Genetik,401.78
1513,ISTANBUL KULTUR UNIVERSITESI,Molekuler Biyoloji ve Genetik,397.19
1736,ISTANBUL AREL UNIVERSITESI,Molekuler Biyoloji ve Genetik,386.76
1768,ISTANBUL ATLAS UNIVERSITESI,Molekuler Biyoloji ve Genetik,385.49
1796,BURSA ULUDAG UNIVERSITESI,Molekuler Biyoloji ve Genetik,384.70
1879,DEMIROGLU BILIM UNIVERSITESI,Molekuler Biyoloji ve Genetik,381.77
1910,ABDULLAH GUL UNIVERSITESI,Molekuler Biyoloji ve Genetik,380.26
2114,DOGU AKDENIZ UNIVERSITESI,Molekuler Biyoloji ve Genetik,372.75
2381,ONDOKUZ MAYIS UNIVERSITESI,Molekuler Biyoloji ve Genetik,362.37
2396,KARADENIZ TEKNIK UNIVERSITESI,Molekuler Biyoloji ve Genetik,361.89
2496,ISTANBUL SAGLIK VE TEKNOLOJI UNIVERSITESI,Molekuler Biyoloji ve Genetik,359.27
2612,ISTANBUL YENI YUZYIL UNIVERSITESI,Molekuler Biyoloji ve Genetik,354.90
2660,KONYA GIDA VE TARIM UNIVERSITESI,Molekuler Biyoloji ve Genetik,353.29
2797,MUGLA SITKI KOCMAN UNIVERSITESI,Molekuler Biyoloji ve Genetik,348.64
3377,BALIKESIR UNIVERSITESI,Molekuler Biyoloji ve Genetik,327.42
435,TURK-ALMAN UNIVERSITESI,Molekuler Biyoteknoloji,466.86
3411,ISTANBUL AYDIN UNIVERSITESI,Muhasebe ve Finans Yonetimi,326.51
3414,BASKENT UNIVERSITESI,Muhasebe ve Finans Yonetimi,326.43
3741,ISTANBUL AREL UNIVERSITESI,Muhasebe ve Finans Yonetimi,315.23
150,TED UNIVERSITESI,Muhendislik Programlari,502.62
15,SABANCI UNIVERSITESI,Muhendislik ve Doga Bilimleri Programlari,540.27
747,HACETTEPE UNIVERSITESI,Nukleer Enerji Muhendisligi,441.84
2894,HACETTEPE UNIVERSITESI,Odyoloji,345.65
3108,GAZI UNIVERSITESI,Odyoloji,337.19
3114,ANKARA MEDIPOL UNIVERSITESI,Odyoloji,337.07
3201,BASKENT UNIVERSITESI,Odyoloji,333.65
3233,ATILIM UNIVERSITESI,Odyoloji,332.34
3250,EGE UNIVERSITESI,Odyoloji,331.61
3252,LOKMAN HEKIM UNIVERSITESI,Odyoloji,331.53
3321,ISTANBUL MEDIPOL UNIVERSITESI,Odyoloji,329.01
3471,ISTANBUL UNIVERSITESI-CERRAHPASA,Odyoloji,324.40
3509,BEZM-I ÂLEM VAKIF UNIVERSITESI,Odyoloji,322.95
3638,ANKARA YILDIRIM BEYAZIT UNIVERSITESI,Odyoloji,319.16
3712,KTO KARATAY UNIVERSITESI,Odyoloji,316.25
3767,ISTANBUL AYDIN UNIVERSITESI,Odyoloji,314.33
579,BOGAZICI UNIVERSITESI,Okul Oncesi Ogretmenligi,454.39
666,ORTA DOGU TEKNIK UNIVERSITESI,Okul Oncesi Ogretmenligi,448.11
698,BAHCESEHIR UNIVERSITESI,Okul Oncesi Ogretmenligi,445.48
774,HACETTEPE UNIVERSITESI,Okul Oncesi Ogretmenligi,439.94
843,TED UNIVERSITESI,Okul Oncesi Ogretmenligi,434.63
990,GAZI UNIVERSITESI,Okul Oncesi Ogretmenligi,426.46
1027,ISTANBUL 29 MAYIS UNIVERSITESI,Okul Oncesi Ogretmenligi,423.90
1082,EGE UNIVERSITESI,Okul Oncesi Ogretmenligi,421.23
1092,ANKARA UNIVERSITESI,Okul Oncesi Ogretmenligi,420.71
1159,ANADOLU UNIVERSITESI,Okul Oncesi Ogretmenligi,416.79
1161,MARMARA UNIVERSITESI,Okul Oncesi Ogretmenligi,416.63
1163,YILDIZ TEKNIK UNIVERSITESI,Okul Oncesi Ogretmenligi,416.61
1182,HASAN KALYONCU UNIVERSITESI,Okul Oncesi Ogretmenligi,415.54
1215,BASKENT UNIVERSITESI,Okul Oncesi Ogretmenligi,412.93
1223,DOKUZ EYLUL UNIVERSITESI,Okul Oncesi Ogretmenligi,412.25
1232,BURSA ULUDAG UNIVERSITESI,Okul Oncesi Ogretmenligi,411.68
1247,ESKISEHIR OSMANGAZI UNIVERSITESI,Okul Oncesi Ogretmenligi,410.98
1278,DICLE UNIVERSITESI,Okul Oncesi Ogretmenligi,409.18
1279,AKDENIZ UNIVERSITESI,Okul Oncesi Ogretmenligi,409.12
1281,ONDOKUZ MAYIS UNIVERSITESI,Okul Oncesi Ogretmenligi,409.08
1282,ISTANBUL SABAHATTIN ZAIM UNIVERSITESI,Okul Oncesi Ogretmenligi,409.04
1290,CUKUROVA UNIVERSITESI,Okul Oncesi Ogretmenligi,408.60
1300,ISTANBUL UNIVERSITESI-CERRAHPASA,Okul Oncesi Ogretmenligi,408.13
1311,VAN YUZUNCU YIL UNIVERSITESI,Okul Oncesi Ogretmenligi,407.24
1322,MERSIN UNIVERSITESI,Okul Oncesi Ogretmenligi,406.49
1332,ERCIYES UNIVERSITESI,Okul Oncesi Ogretmenligi,406.05
1338,NECMETTIN ERBAKAN UNIVERSITESI,Okul Oncesi Ogretmenligi,405.68
1344,ISTANBUL MEDENIYET UNIVERSITESI,Okul Oncesi Ogretmenligi,405.42
1347,ISTANBUL AYDIN UNIVERSITESI,Okul Oncesi Ogretmenligi,405.21
1360,ISTANBUL MEDIPOL UNIVERSITESI,Okul Oncesi Ogretmenligi,404.61
1362,CANAKKALE ONSEKIZ MART UNIVERSITESI,Okul Oncesi Ogretmenligi,404.51
1364,PAMUKKALE UNIVERSITESI,Okul Oncesi Ogretmenligi,404.45
1369,KOCAELI UNIVERSITESI,Okul Oncesi Ogretmenligi,403.87
1379,HARRAN UNIVERSITESI,Okul Oncesi Ogretmenligi,403.43
1392,BIRUNI UNIVERSITESI,Okul Oncesi Ogretmenligi,402.57
1400,FIRAT UNIVERSITESI,Okul Oncesi Ogretmenligi,402.32
1401,AYDIN ADNAN MENDERES UNIVERSITESI,Okul Oncesi Ogretmenligi,402.31
1405,IZMIR DEMOKRASI UNIVERSITESI,Okul Oncesi Ogretmenligi,402.10
1413,MUGLA SITKI KOCMAN UNIVERSITESI,Okul Oncesi Ogretmenligi,401.72
1421,ISTANBUL KULTUR UNIVERSITESI,Okul Oncesi Ogretmenligi,401.34
1424,FATIH SULTAN MEHMET VAKIF UNIVERSITESI,Okul Oncesi Ogretmenligi,401.18
1428,ATATURK UNIVERSITESI,Okul Oncesi Ogretmenligi,400.97
1433,BALIKESIR UNIVERSITESI,Okul Oncesi Ogretmenligi,400.69
1434,INONU UNIVERSITESI,Okul Oncesi Ogretmenligi,400.53
1435,MALTEPE UNIVERSITESI,Okul Oncesi Ogretmenligi,400.48
1453,ALANYA ALAADDIN KEYKUBAT UNIVERSITESI,Okul Oncesi Ogretmenligi,399.80
1457,BOLU ABANT IZZET BAYSAL UNIVERSITESI,Okul Oncesi Ogretmenligi,399.60
1458,TRABZON UNIVERSITESI,Okul Oncesi Ogretmenligi,399.50
1460,ADIYAMAN UNIVERSITESI,Okul Oncesi Ogretmenligi,399.47
1472,SAKARYA UNIVERSITESI,Okul Oncesi Ogretmenligi,399.03
1476,NEVSEHIR HACI BEKTAS VELI UNIVERSITESI,Okul Oncesi Ogretmenligi,398.85
1495,ISTANBUL OKAN UNIVERSITESI,Okul Oncesi Ogretmenligi,397.89
1502,ORDU UNIVERSITESI,Okul Oncesi Ogretmenligi,397.53
1512,SIVAS CUMHURIYET UNIVERSITESI,Okul Oncesi Ogretmenligi,397.26
1515,TRAKYA UNIVERSITESI,Okul Oncesi Ogretmenligi,397.17
1521,KAHRAMANMARAS SUTCU IMAM UNIVERSITESI,Okul Oncesi Ogretmenligi,396.69
1524,AFYON KOCATEPE UNIVERSITESI,Okul Oncesi Ogretmenligi,396.61
1532,KUTAHYA DUMLUPINAR UNIVERSITESI,Okul Oncesi Ogretmenligi,396.33
1547,KIRIKKALE UNIVERSITESI,Okul Oncesi Ogretmenligi,395.77
1555,NIGDE OMER HALISDEMIR UNIVERSITESI,Okul Oncesi Ogretmenligi,395.49
1557,USAK UNIVERSITESI,Okul Oncesi Ogretmenligi,395.46
1570,AMASYA UNIVERSITESI,Okul Oncesi Ogretmenligi,394.84
1571,MUS ALPARSLAN UNIVERSITESI,Okul Oncesi Ogretmenligi,394.79
1572,BURDUR MEHMET AKIF ERSOY UNIVERSITESI,Okul Oncesi Ogretmenligi,394.74
1573,DUZCE UNIVERSITESI,Okul Oncesi Ogretmenligi,394.68
1585,AGRI IBRAHIM CECEN UNIVERSITESI,Okul Oncesi Ogretmenligi,394.18
1591,AKSARAY UNIVERSITESI,Okul Oncesi Ogretmenligi,393.91
1592,ERZINCAN BINALI YILDIRIM UNIVERSITESI,Okul Oncesi Ogretmenligi,393.80
1614,GIRESUN UNIVERSITESI,Okul Oncesi Ogretmenligi,392.96
1616,KIRSEHIR AHI EVRAN UNIVERSITESI,Okul Oncesi Ogretmenligi,392.82
1618,ZONGULDAK BULENT ECEVIT UNIVERSITESI,Okul Oncesi Ogretmenligi,392.76
1619,KILIS 7 ARALIK UNIVERSITESI,Okul Oncesi Ogretmenligi,392.73
1621,SINOP UNIVERSITESI,Okul Oncesi Ogretmenligi,392.62
1626,KARAMANOGLU MEHMETBEY UNIVERSITESI,Okul Oncesi Ogretmenligi,392.29
1627,TOKAT GAZIOSMANPASA UNIVERSITESI,Okul Oncesi Ogretmenligi,392.29
1637,KASTAMONU UNIVERSITESI,Okul Oncesi Ogretmenligi,391.45
1649,KAFKAS UNIVERSITESI,Okul Oncesi Ogretmenligi,391.03
1654,ARTVIN CORUH UNIVERSITESI,Okul Oncesi Ogretmenligi,390.78
1657,YOZGAT BOZOK UNIVERSITESI,Okul Oncesi Ogretmenligi,390.61
1665,BAYBURT UNIVERSITESI,Okul Oncesi Ogretmenligi,390.26
1745,DOGU AKDENIZ UNIVERSITESI,Okul Oncesi Ogretmenligi,386.35
1795,LEFKE AVRUPA UNIVERSITESI,Okul Oncesi Ogretmenligi,384.73
1906,ULUSLARARASI KIBRIS UNIVERSITESI,Okul Oncesi Ogretmenligi,380.61
1999,YAKIN DOGU UNIVERSITESI,Okul Oncesi Ogretmenligi,376.55
2132,ULUSLARARASI FINAL UNIVERSITESI,Okul Oncesi Ogretmenligi,372.14
2477,GIRNE AMERIKAN UNIVERSITESI,Okul Oncesi Ogretmenligi,359.76
2805,HOCA AHMET YESEVI ULUSLARARASI TURK-KAZAK UNIVERSITESI*,Okul Oncesi Ogretmenligi,348.42
3802,IZMIR KATIP CELEBI UNIVERSITESI,Orman Muhendisligi,312.77
3687,ISTANBUL MEDIPOL UNIVERSITESI,Ortez ve Protez,317.22
534,OZYEGIN UNIVERSITESI,Otel Yoneticiligi,457.61
1165,ATILIM UNIVERSITESI,Otomotiv Muhendisligi,416.53
1166,ISTANBUL OKAN UNIVERSITESI,Otomotiv Muhendisligi,416.52
3562,GAZI UNIVERSITESI,Otomotiv Muhendisligi,321.09
484,YEDITEPE UNIVERSITESI,Ozel Egitim Ogretmenligi,462.05
538,HACETTEPE UNIVERSITESI,Ozel Egitim Ogretmenligi,457.36
771,ANKARA UNIVERSITESI,Ozel Egitim Ogretmenligi,440.00
772,EGE UNIVERSITESI,Ozel Egitim Ogretmenligi,439.99
846,GAZIANTEP UNIVERSITESI,Ozel Egitim Ogretmenligi,434.57
862,GAZI UNIVERSITESI,Ozel Egitim Ogretmenligi,433.59
903,MARMARA UNIVERSITESI,Ozel Egitim Ogretmenligi,431.70
928,ANADOLU UNIVERSITESI,Ozel Egitim Ogretmenligi,429.88
959,ISTANBUL 29 MAYIS UNIVERSITESI,Ozel Egitim Ogretmenligi,428.27
972,DOKUZ EYLUL UNIVERSITESI,Ozel Egitim Ogretmenligi,427.25
984,ISTANBUL MEDIPOL UNIVERSITESI,Ozel Egitim Ogretmenligi,426.67
986,AKDENIZ UNIVERSITESI,Ozel Egitim Ogretmenligi,426.60
987,ISTANBUL SABAHATTIN ZAIM UNIVERSITESI,Ozel Egitim Ogretmenligi,426.59
1017,HATAY MUSTAFA KEMAL UNIVERSITESI,Ozel Egitim Ogretmenligi,424.94
1019,BURSA ULUDAG UNIVERSITESI,Ozel Egitim Ogretmenligi,424.71
1023,ISTANBUL UNIVERSITESI-CERRAHPASA,Ozel Egitim Ogretmenligi,424.47
1037,ESKISEHIR OSMANGAZI UNIVERSITESI,Ozel Egitim Ogretmenligi,423.44
1040,ISTANBUL MEDENIYET UNIVERSITESI,Ozel Egitim Ogretmenligi,423.33
1047,ATATURK UNIVERSITESI,Ozel Egitim Ogretmenligi,422.95
1063,MALTEPE UNIVERSITESI,Ozel Egitim Ogretmenligi,421.88
1065,HASAN KALYONCU UNIVERSITESI,Ozel Egitim Ogretmenligi,421.84
1067,BIRUNI UNIVERSITESI,Ozel Egitim Ogretmenligi,421.80
1075,ADIYAMAN UNIVERSITESI,Ozel Egitim Ogretmenligi,421.49
1081,INONU UNIVERSITESI,Ozel Egitim Ogretmenligi,421.27
1090,ONDOKUZ MAYIS UNIVERSITESI,Ozel Egitim Ogretmenligi,420.78
1106,PAMUKKALE UNIVERSITESI,Ozel Egitim Ogretmenligi,419.31
1116,ISTANBUL AYDIN UNIVERSITESI,Ozel Egitim Ogretmenligi,418.92
1121,IZMIR DEMOKRASI UNIVERSITESI,Ozel Egitim Ogretmenligi,418.65
1127,ISTANBUL KULTUR UNIVERSITESI,Ozel Egitim Ogretmenligi,418.53
1138,AYDIN ADNAN MENDERES UNIVERSITESI,Ozel Egitim Ogretmenligi,417.89
1142,FATIH SULTAN MEHMET VAKIF UNIVERSITESI,Ozel Egitim Ogretmenligi,417.69
1155,CANAKKALE ONSEKIZ MART UNIVERSITESI,Ozel Egitim Ogretmenligi,417.12
1158,MUGLA SITKI KOCMAN UNIVERSITESI,Ozel Egitim Ogretmenligi,416.87
1164,ISTANBUL OKAN UNIVERSITESI,Ozel Egitim Ogretmenligi,416.53
1174,HAKKARI UNIVERSITESI,Ozel Egitim Ogretmenligi,415.91
1183,NECMETTIN ERBAKAN UNIVERSITESI,Ozel Egitim Ogretmenligi,415.52
1190,BOLU ABANT IZZET BAYSAL UNIVERSITESI,Ozel Egitim Ogretmenligi,414.82
1195,NEVSEHIR HACI BEKTAS VELI UNIVERSITESI,Ozel Egitim Ogretmenligi,414.35
1204,SAKARYA UNIVERSITESI,Ozel Egitim Ogretmenligi,413.56
1207,KILIS 7 ARALIK UNIVERSITESI,Ozel Egitim Ogretmenligi,413.38
1218,AFYON KOCATEPE UNIVERSITESI,Ozel Egitim Ogretmenligi,412.53
1222,TRABZON UNIVERSITESI,Ozel Egitim Ogretmenligi,412.26
1244,TOKAT GAZIOSMANPASA UNIVERSITESI,Ozel Egitim Ogretmenligi,411.16
1249,GIRESUN UNIVERSITESI,Ozel Egitim Ogretmenligi,410.90
1252,AKSARAY UNIVERSITESI,Ozel Egitim Ogretmenligi,410.84
1257,USAK UNIVERSITESI,Ozel Egitim Ogretmenligi,410.67
1261,KIRIKKALE UNIVERSITESI,Ozel Egitim Ogretmenligi,410.23
1262,TRAKYA UNIVERSITESI,Ozel Egitim Ogretmenligi,410.20
1268,KARAMANOGLU MEHMETBEY UNIVERSITESI,Ozel Egitim Ogretmenligi,409.51
1271,DUZCE UNIVERSITESI,Ozel Egitim Ogretmenligi,409.42
1272,BURDUR MEHMET AKIF ERSOY UNIVERSITESI,Ozel Egitim Ogretmenligi,409.31
1288,ZONGULDAK BULENT ECEVIT UNIVERSITESI,Ozel Egitim Ogretmenligi,408.79
1350,YAKIN DOGU UNIVERSITESI,Ozel Egitim Ogretmenligi,405.03
1359,GIRNE UNIVERSITESI,Ozel Egitim Ogretmenligi,404.70
1389,ULUSLARARASI KIBRIS UNIVERSITESI,Ozel Egitim Ogretmenligi,402.65
1398,LEFKE AVRUPA UNIVERSITESI,Ozel Egitim Ogretmenligi,402.34
1399,DOGU AKDENIZ UNIVERSITESI,Ozel Egitim Ogretmenligi,402.33
1423,ULUSLARARASI FINAL UNIVERSITESI,Ozel Egitim Ogretmenligi,401.31
1481,ANKARA SOSYAL BILIMLER UNIVERSITESI,Ozel Egitim Ogretmenligi,398.51
1418,ISTANBUL BILGI UNIVERSITESI,Pazarlama,401.48
3451,OSTIM TEKNIK UNIVERSITESI,Pazarlama,325.14
2863,USKUDAR UNIVERSITESI,Perfuzyon,346.91
3521,ISTANBUL GELISIM UNIVERSITESI,Perfuzyon,322.62
399,ORTA DOGU TEKNIK UNIVERSITESI,Petrol ve Dogalgaz Muhendisligi,469.98
622,ISTANBUL TEKNIK UNIVERSITESI,Petrol ve Dogalgaz Muhendisligi,451.08
2860,IZMIR KATIP CELEBI UNIVERSITESI,Petrol ve Dogalgaz Muhendisligi,347.03
1425,ISTANBUL TEKNIK UNIVERSITESI,Peyzaj Mimarligi,401.11
3863,ISTANBUL UNIVERSITESI-CERRAHPASA,Peyzaj Mimarligi,310.85
11,OZYEGIN UNIVERSITESI,Pilotaj,543.24
18,ESKISEHIR TEKNIK UNIVERSITESI,Pilotaj,539.35
34,BAHCESEHIR UNIVERSITESI,Pilotaj,534.03
46,KTO KARATAY UNIVERSITESI,Pilotaj,531.16
51,TURK HAVA KURUMU UNIVERSITESI,Pilotaj,528.35
52,ISTANBUL AYDIN UNIVERSITESI,Pilotaj,527.85
59,ISTANBUL OKAN UNIVERSITESI,Pilotaj,524.79
70,ATILIM UNIVERSITESI,Pilotaj,522.63
71,ISTANBUL NISANTASI UNIVERSITESI,Pilotaj,522.62
78,GIRNE UNIVERSITESI,Pilotaj,520.48
84,GIRNE AMERIKAN UNIVERSITESI,Pilotaj,518.54
119,ANTALYA BILIM UNIVERSITESI,Pilotaj,510.40
3635,BURSA TEKNIK UNIVERSITESI,Polimer Malzeme Muhendisligi,319.25
1646,ANKARA UNIVERSITESI,Politika ve Ekonomi,391.19
170,OZYEGIN UNIVERSITESI,Psikoloji,499.63
208,BOGAZICI UNIVERSITESI,Psikoloji,494.29
229,IHSAN DOGRAMACI BILKENT UNIVERSITESI,Psikoloji,491.00
272,ORTA DOGU TEKNIK UNIVERSITESI,Psikoloji,485.46
287,TOBB EKONOMI VE TEKNOLOJI UNIVERSITESI,Psikoloji,482.67
316,YEDITEPE UNIVERSITESI,Psikoloji,479.25
427,ISTANBUL BILGI UNIVERSITESI,Psikoloji,467.49
486,HACETTEPE UNIVERSITESI,Psikoloji,461.76
497,BAHCESEHIR UNIVERSITESI,Psikoloji,460.80
565,TED UNIVERSITESI,Psikoloji,455.22
612,IBN HALDUN UNIVERSITESI,Psikoloji,451.89
656,BASKENT UNIVERSITESI,Psikoloji,448.72
684,IZMIR EKONOMI UNIVERSITESI,Psikoloji,446.71
745,KADIR HAS UNIVERSITESI,Psikoloji,441.89
814,ISTANBUL UNIVERSITESI,Psikoloji,437.29
821,ANKARA UNIVERSITESI,Psikoloji,436.71
873,KOC UNIVERSITESI,Psikoloji,433.00
906,MEF UNIVERSITESI,Psikoloji,431.56
914,ACIBADEM MEHMET ALI AYDINLAR UNIVERSITESI,Psikoloji,430.87
920,ISTANBUL MEDIPOL UNIVERSITESI,Psikoloji,430.54
944,MARMARA UNIVERSITESI,Psikoloji,428.99
949,EGE UNIVERSITESI,Psikoloji,428.77
1048,CANKAYA UNIVERSITESI,Psikoloji,422.93
1098,YASAR UNIVERSITESI,Psikoloji,419.96
1169,USKUDAR UNIVERSITESI,Psikoloji,416.28
1176,DOKUZ EYLUL UNIVERSITESI,Psikoloji,415.87
1236,MALTEPE UNIVERSITESI,Psikoloji,411.55
1240,ISTANBUL SABAHATTIN ZAIM UNIVERSITESI,Psikoloji,411.35
1245,ANKARA MEDIPOL UNIVERSITESI,Psikoloji,411.15
1265,ANKARA SOSYAL BILIMLER UNIVERSITESI,Psikoloji,409.99
1267,ATILIM UNIVERSITESI,Psikoloji,409.62
1341,ANADOLU UNIVERSITESI,Psikoloji,405.55
1348,HALIC UNIVERSITESI,Psikoloji,405.17
1380,BURSA ULUDAG UNIVERSITESI,Psikoloji,403.39
1473,AKDENIZ UNIVERSITESI,Psikoloji,399.01
1490,ANKARA YILDIRIM BEYAZIT UNIVERSITESI,Psikoloji,398.08
1492,ANKARA HACI BAYRAM VELI UNIVERSITESI,Psikoloji,398.06
1496,ESKISEHIR OSMANGAZI UNIVERSITESI,Psikoloji,397.88
1530,ISTANBUL MEDENIYET UNIVERSITESI,Psikoloji,396.37
1548,ISTANBUL 29 MAYIS UNIVERSITESI,Psikoloji,395.69
1552,ISTINYE UNIVERSITESI,Psikoloji,395.56
1598,ANKARA BILIM UNIVERSITESI,Psikoloji,393.55
1603,ISTANBUL OKAN UNIVERSITESI,Psikoloji,393.43
1604,UFUK UNIVERSITESI,Psikoloji,393.40
1606,IZMIR KATIP CELEBI UNIVERSITESI,Psikoloji,393.37
1638,ISTANBUL TICARET UNIVERSITESI,Psikoloji,391.44
1662,ISTANBUL AYDIN UNIVERSITESI,Psikoloji,390.39
1671,ISTANBUL KULTUR UNIVERSITESI,Psikoloji,389.98
1675,CANAKKALE ONSEKIZ MART UNIVERSITESI,Psikoloji,389.89
1682,ONDOKUZ MAYIS UNIVERSITESI,Psikoloji,389.64
1720,ANTALYA BILIM UNIVERSITESI,Psikoloji,387.65
1737,ABDULLAH GUL UNIVERSITESI,Psikoloji,386.69
1743,ISIK UNIVERSITESI,Psikoloji,386.43
1746,SAGLIK BILIMLERI UNIVERSITESI,Psikoloji,386.32
1756,FATIH SULTAN MEHMET VAKIF UNIVERSITESI,Psikoloji,385.92
1767,BURSA TEKNIK UNIVERSITESI,Psikoloji,385.50
1778,KTO KARATAY UNIVERSITESI,Psikoloji,385.21
1783,SAKARYA UNIVERSITESI,Psikoloji,385.08
1786,DOGUS UNIVERSITESI,Psikoloji,385.06
1801,SELCUK UNIVERSITESI,Psikoloji,384.66
1812,ISTANBUL BEYKENT UNIVERSITESI,Psikoloji,384.34
1840,ULUSLARARASI SARAYBOSNA UNIVERSITESI,Psikoloji,383.26
1856,AYDIN ADNAN MENDERES UNIVERSITESI,Psikoloji,382.67
1865,CUKUROVA UNIVERSITESI,Psikoloji,382.32
1877,IZMIR BAKIRCAY UNIVERSITESI,Psikoloji,381.96
1912,MUGLA SITKI KOCMAN UNIVERSITESI,Psikoloji,380.22
1926,PAMUKKALE UNIVERSITESI,Psikoloji,379.56
1976,ALTINBAS UNIVERSITESI,Psikoloji,377.55
1979,IZMIR DEMOKRASI UNIVERSITESI,Psikoloji,377.51
1981,ISTANBUL GELISIM UNIVERSITESI,Psikoloji,377.38
2043,ISTANBUL KENT UNIVERSITESI,Psikoloji,375.23
2058,FENERBAHCE UNIVERSITESI,Psikoloji,374.64
2072,NUH NACI YAZGAN UNIVERSITESI,Psikoloji,374.11
2083,MERSIN UNIVERSITESI,Psikoloji,373.74
2093,BALIKESIR UNIVERSITESI,Psikoloji,373.56
2107,BOLU ABANT IZZET BAYSAL UNIVERSITESI,Psikoloji,373.06
2109,MANISA CELÂL BAYAR UNIVERSITESI,Psikoloji,372.93
2116,SULEYMAN DEMIREL UNIVERSITESI,Psikoloji,372.56
2118,MUDANYA UNIVERSITESI,Psikoloji,372.52
2152,HASAN KALYONCU UNIVERSITESI,Psikoloji,371.24
2183,SAMSUN UNIVERSITESI,Psikoloji,370.16
2191,KIRIKKALE UNIVERSITESI,Psikoloji,369.86
2193,ANTALYA BELEK UNIVERSITESI,Psikoloji,369.54
2214,KOCAELI SAGLIK VE TEKNOLOJI UNIVERSITESI,Psikoloji,368.60
2219,NECMETTIN ERBAKAN UNIVERSITESI,Psikoloji,368.42
2232,TEKIRDAG NAMIK KEMAL UNIVERSITESI,Psikoloji,368.14
2241,DICLE UNIVERSITESI,Psikoloji,367.80
2249,ISTANBUL ATLAS UNIVERSITESI,Psikoloji,367.40
2250,ISTANBUL NISANTASI UNIVERSITESI,Psikoloji,367.34
2253,CAG UNIVERSITESI,Psikoloji,367.17
2255,YALOVA UNIVERSITESI,Psikoloji,367.09
2272,BEYKOZ UNIVERSITESI,Psikoloji,366.49
2277,ATATURK UNIVERSITESI,Psikoloji,366.04
2287,AFYON KOCATEPE UNIVERSITESI,Psikoloji,365.51
2292,TOROS UNIVERSITESI,Psikoloji,365.36
2305,ISTANBUL YENI YUZYIL UNIVERSITESI,Psikoloji,364.75
2323,ISTANBUL RUMELI UNIVERSITESI,Psikoloji,364.19
2346,ISTANBUL SAGLIK VE TEKNOLOJI UNIVERSITESI,Psikoloji,363.36
2369,DUZCE UNIVERSITESI,Psikoloji,362.87
2394,ISTANBUL GALATA UNIVERSITESI,Psikoloji,361.98
2410,ISTANBUL GEDIK UNIVERSITESI,Psikoloji,361.40
