id,university,department,score
3539,ANKARA UNIVERSITESI,Saglik Yonetimi,322.01
3569,ISTANBUL SABAHATTIN ZAIM UNIVERSITESI,Saglik Yonetimi,320.83
3620,ISTANBUL UNIVERSITESI-CERRAHPASA,Saglik Yonetimi,319.84
3696,MARMARA UNIVERSITESI,Saglik Yonetimi,316.92
3731,ISTINYE UNIVERSITESI,Saglik Yonetimi,315.78
3753,ISTANBUL AYDIN UNIVERSITESI,Saglik Yonetimi,314.79
3757,USKUDAR UNIVERSITESI,Saglik Yonetimi,314.70
3845,DICLE UNIVERSITESI,Saglik Yonetimi,311.46
3855,ESKISEHIR OSMANGAZI UNIVERSITESI,Saglik Yonetimi,311.00
3929,ISTANBUL BEYKENT UNIVERSITESI,Saglik Yonetimi,308.72
3969,SAGLIK BILIMLERI UNIVERSITESI,Saglik Yonetimi,306.91
4001,ANKARA YILDIRIM BEYAZIT UNIVERSITESI,Saglik Yonetimi,305.76
4006,ISTANBUL GELISIM UNIVERSITESI,Saglik Yonetimi,305.60
4064,ISTANBUL AREL UNIVERSITESI,Saglik Yonetimi,303.27
4066,YUKSEK IHTISAS UNIVERSITESI,Saglik Yonetimi,303.17
4081,ISTANBUL MEDENIYET UNIVERSITESI,Saglik Yonetimi,302.77
4090,ISTANBUL YENI YUZYIL UNIVERSITESI,Saglik Yonetimi,302.27
4107,ANKARA HACI BAYRAM VELI UNIVERSITESI,Saglik Yonetimi,301.59
4131,BATMAN UNIVERSITESI,Saglik Yonetimi,300.41
4159,ONDOKUZ MAYIS UNIVERSITESI,Saglik Yonetimi,299.54
4284,MERSIN UNIVERSITESI,Saglik Yonetimi,294.27
4294,DEMIROGLU BILIM UNIVERSITESI,Saglik Yonetimi,293.99
4295,CANAKKALE ONSEKIZ MART UNIVERSITESI,Saglik Yonetimi,293.90
4353,IZMIR KATIP CELEBI UNIVERSITESI,Saglik Yonetimi,291.44
4354,MUGLA SITKI KOCMAN UNIVERSITESI,Saglik Yonetimi,291.43
4403,SAKARYA UNIVERSITESI,Saglik Yonetimi,289.83
4429,IZMIR BAKIRCAY UNIVERSITESI,Saglik Yonetimi,288.61
4470,KARADENIZ TEKNIK UNIVERSITESI,Saglik Yonetimi,286.68
4577,SAMSUN UNIVERSITESI,Saglik Yonetimi,282.03
4588,BANDIRMA ONYEDI EYLUL UNIVERSITESI,Saglik Yonetimi,281.73
4591,SELCUK UNIVERSITESI,Saglik Yonetimi,281.71
4616,TARSUS UNIVERSITESI,Saglik Yonetimi,280.71
4668,SULEYMAN DEMIREL UNIVERSITESI,Saglik Yonetimi,278.86
4678,ORDU UNIVERSITESI,Saglik Yonetimi,278.58
4789,OSMANIYE KORKUT ATA UNIVERSITESI,Saglik Yonetimi,274.18
4791,KUTAHYA SAGLIK BILIMLERI UNIVERSITESI,Saglik Yonetimi,274.11
4855,NECMETTIN ERBAKAN UNIVERSITESI,Saglik Yonetimi,271.45
4885,SAKARYA UYGULAMALI BILIMLER UNIVERSITESI,Saglik Yonetimi,270.43
4898,TRAKYA UNIVERSITESI,Saglik Yonetimi,270.02
4975,KIRIKKALE UNIVERSITESI,Saglik Yonetimi,267.30
4980,SIVAS CUMHURIYET UNIVERSITESI,Saglik Yonetimi,267.22
5063,KAYSERI UNIVERSITESI,Saglik Yonetimi,264.25
5068,DUZCE UNIVERSITESI,Saglik Yonetimi,263.79
5076,AFYONKARAHISAR SAGLIK BILIMLERI UNIVERSITESI,Saglik Yonetimi,263.17
5080,KAHRAMANMARAS SUTCU IMAM UNIVERSITESI,Saglik Yonetimi,263.02
5082,NIGDE OMER HALISDEMIR UNIVERSITESI,Saglik Yonetimi,262.93
5114,SIRNAK UNIVERSITESI,Saglik Yonetimi,261.29
5132,USAK UNIVERSITESI,Saglik Yonetimi,260.45
5183,AKSARAY UNIVERSITESI,Saglik Yonetimi,258.83
5246,BURDUR MEHMET AKIF ERSOY UNIVERSITESI,Saglik Yonetimi,256.37
5263,BILECIK SEYH EDEBALI UNIVERSITESI,Saglik Yonetimi,255.48
5266,KIRKLARELI UNIVERSITESI,Saglik Yonetimi,255.36
5280,HITIT UNIVERSITESI,Saglik Yonetimi,254.95
5300,BINGOL UNIVERSITESI,Saglik Yonetimi,254.19
5301,SINOP UNIVERSITESI,Saglik Yonetimi,254.12
5320,KILIS 7 ARALIK UNIVERSITESI,Saglik Yonetimi,253.45
5337,KARAMANOGLU MEHMETBEY UNIVERSITESI,Saglik Yonetimi,252.73
5346,CANKIRI KARATEKIN UNIVERSITESI,Saglik Yonetimi,252.45
5423,ERZINCAN BINALI YILDIRIM UNIVERSITESI,Saglik Yonetimi,250.04
5442,TOKAT GAZIOSMANPASA UNIVERSITESI,Saglik Yonetimi,249.62
5597,YOZGAT BOZOK UNIVERSITESI,Saglik Yonetimi,243.85
5648,GUMUSHANE UNIVERSITESI,Saglik Yonetimi,241.78
5652,MUS ALPARSLAN UNIVERSITESI,Saglik Yonetimi,241.53
5659,BAYBURT UNIVERSITESI,Saglik Yonetimi,241.31
5683,ARTVIN CORUH UNIVERSITESI,Saglik Yonetimi,240.45
5714,MUNZUR UNIVERSITESI,Saglik Yonetimi,239.66
5800,DOGU AKDENIZ UNIVERSITESI,Saglik Yonetimi,236.03
5966,IGDIR UNIVERSITESI,Saglik Yonetimi,229.21
6013,ARDAHAN UNIVERSITESI,Saglik Yonetimi,226.99
6091,KAFKAS UNIVERSITESI,Saglik Yonetimi,222.15
6216,LEFKE AVRUPA UNIVERSITESI,Saglik Yonetimi,206.19
6224,ANADOLU UNIVERSITESI,Saglik Yonetimi,200.00
6234,ATATURK UNIVERSITESI,Saglik Yonetimi,200.00
6249,GIRNE AMERIKAN UNIVERSITESI,Saglik Yonetimi,185.45
1613,MIMAR SINAN GUZEL SANATLAR UNIVERSITESI,Sanat Tarihi,392.97
1872,ISTANBUL UNIVERSITESI,Sanat Tarihi,382.12
2261,HACETTEPE UNIVERSITESI,Sanat Tarihi,366.88
2350,MARMARA UNIVERSITESI,Sanat Tarihi,363.29
2383,ANKARA UNIVERSITESI,Sanat Tarihi,362.35
2617,ISTANBUL MEDENIYET UNIVERSITESI,Sanat Tarihi,354.84
3113,EGE UNIVERSITESI,Sanat Tarihi,337.10
3436,ANADOLU UNIVERSITESI,Sanat Tarihi,325.72
3501,ANKARA HACI BAYRAM VELI UNIVERSITESI,Sanat Tarihi,323.26
3655,AKDENIZ UNIVERSITESI,Sanat Tarihi,318.44
3768,BURSA ULUDAG UNIVERSITESI,Sanat Tarihi,314.30
4328,CANAKKALE ONSEKIZ MART UNIVERSITESI,Sanat Tarihi,292.51
4442,SAKARYA UNIVERSITESI,Sanat Tarihi,287.85
4622,MERSIN UNIVERSITESI,Sanat Tarihi,280.58
4630,MUGLA SITKI KOCMAN UNIVERSITESI,Sanat Tarihi,280.42
4661,ONDOKUZ MAYIS UNIVERSITESI,Sanat Tarihi,279.13
4730,AYDIN ADNAN MENDERES UNIVERSITESI,Sanat Tarihi,276.38
4857,BANDIRMA ONYEDI EYLUL UNIVERSITESI,Sanat Tarihi,271.41
4860,MANISA CELÂL BAYAR UNIVERSITESI,Sanat Tarihi,271.36
4926,PAMUKKALE UNIVERSITESI,Sanat Tarihi,268.77
5084,TRAKYA UNIVERSITESI,Sanat Tarihi,262.66
5089,ADIYAMAN UNIVERSITESI,Sanat Tarihi,262.51
5127,HATAY MUSTAFA KEMAL UNIVERSITESI,Sanat Tarihi,260.74
5235,ERCIYES UNIVERSITESI,Sanat Tarihi,256.74
5338,FIRAT UNIVERSITESI,Sanat Tarihi,252.69
5412,SELCUK UNIVERSITESI,Sanat Tarihi,250.55
5476,MARDIN ARTUKLU UNIVERSITESI,Sanat Tarihi,248.32
5524,SULEYMAN DEMIREL UNIVERSITESI,Sanat Tarihi,246.57
5609,BARTIN UNIVERSITESI,Sanat Tarihi,243.51
5617,ORDU UNIVERSITESI,Sanat Tarihi,243.13
5645,VAN YUZUNCU YIL UNIVERSITESI,Sanat Tarihi,241.96
5650,NECMETTIN ERBAKAN UNIVERSITESI,Sanat Tarihi,241.72
5664,AFYON KOCATEPE UNIVERSITESI,Sanat Tarihi,241.25
5666,BATMAN UNIVERSITESI,Sanat Tarihi,241.19
5753,ATATURK UNIVERSITESI,Sanat Tarihi,238.06
5807,USAK UNIVERSITESI,Sanat Tarihi,235.72
5819,NEVSEHIR HACI BEKTAS VELI UNIVERSITESI,Sanat Tarihi,235.34
5870,NIGDE OMER HALISDEMIR UNIVERSITESI,Sanat Tarihi,233.11
5886,TOKAT GAZIOSMANPASA UNIVERSITESI,Sanat Tarihi,232.65
5888,KARABUK UNIVERSITESI,Sanat Tarihi,232.63
5936,SIVAS CUMHURIYET UNIVERSITESI,Sanat Tarihi,230.43
6017,ARDAHAN UNIVERSITESI,Sanat Tarihi,226.79
6038,YOZGAT BOZOK UNIVERSITESI,Sanat Tarihi,225.80
6086,BITLIS EREN UNIVERSITESI,Sanat Tarihi,222.76
6128,IGDIR UNIVERSITESI,Sanat Tarihi,219.42
828,ISTANBUL BILGI UNIVERSITESI,Sanat ve Kultur Yonetimi,435.61
1153,YEDITEPE UNIVERSITESI,Sanat ve Kultur Yonetimi,417.14
2315,YILDIZ TEKNIK UNIVERSITESI,Sanat ve Kultur Yonetimi,364.44
325,SABANCI UNIVERSITESI,Sanat ve Sosyal Bilimler Programlari,478.00
833,ORTA DOGU TEKNIK UNIVERSITESI,Sehir ve Bolge Planlama,435.26
1274,TED UNIVERSITESI,Sehir ve Bolge Planlama,409.27
1489,ISTANBUL TEKNIK UNIVERSITESI,Sehir ve Bolge Planlama,398.12
2673,YILDIZ TEKNIK UNIVERSITESI,Sehir ve Bolge Planlama,352.86
3025,CANKAYA UNIVERSITESI,Sehir ve Bolge Planlama,340.30
3190,MIMAR SINAN GUZEL SANATLAR UNIVERSITESI,Sehir ve Bolge Planlama,334.11
3244,IZMIR KATIP CELEBI UNIVERSITESI,Sehir ve Bolge Planlama,331.75
3541,ISTANBUL UNIVERSITESI,Sehir ve Bolge Planlama,321.96
3980,GAZI UNIVERSITESI,Sehir ve Bolge Planlama,306.59
4063,DOKUZ EYLUL UNIVERSITESI,Sehir ve Bolge Planlama,303.28
4135,GEBZE TEKNIK UNIVERSITESI,Sehir ve Bolge Planlama,300.35
4366,AKDENIZ UNIVERSITESI,Sehir ve Bolge Planlama,291.18
4458,IZMIR DEMOKRASI UNIVERSITESI,Sehir ve Bolge Planlama,287.07
4620,ONDOKUZ MAYIS UNIVERSITESI,Sehir ve Bolge Planlama,280.62
4710,CANAKKALE ONSEKIZ MART UNIVERSITESI,Sehir ve Bolge Planlama,277.08
4731,MUGLA SITKI KOCMAN UNIVERSITESI,Sehir ve Bolge Planlama,276.29
4820,GAZIANTEP UNIVERSITESI,Sehir ve Bolge Planlama,272.93
4972,PAMUKKALE UNIVERSITESI,Sehir ve Bolge Planlama,267.55
5008,KARADENIZ TEKNIK UNIVERSITESI,Sehir ve Bolge Planlama,266.30
5057,MERSIN UNIVERSITESI,Sehir ve Bolge Planlama,264.68
5106,SULEYMAN DEMIREL UNIVERSITESI,Sehir ve Bolge Planlama,261.73
5243,ERCIYES UNIVERSITESI,Sehir ve Bolge Planlama,256.47
5271,KONYA TEKNIK UNIVERSITESI,Sehir ve Bolge Planlama,255.25
5292,KAPADOKYA UNIVERSITESI,Sehir ve Bolge Planlama,254.48
5512,NECMETTIN ERBAKAN UNIVERSITESI,Sehir ve Bolge Planlama,246.97
5521,KIRKLARELI UNIVERSITESI,Sehir ve Bolge Planlama,246.67
5592,USAK UNIVERSITESI,Sehir ve Bolge Planlama,244.05
5607,AMASYA UNIVERSITESI,Sehir ve Bolge Planlama,243.63
5642,SIVAS CUMHURIYET UNIVERSITESI,Sehir ve Bolge Planlama,242.08
5653,NIGDE OMER HALISDEMIR UNIVERSITESI,Sehir ve Bolge Planlama,241.52
5671,ATATURK UNIVERSITESI,Sehir ve Bolge Planlama,240.87
5770,VAN YUZUNCU YIL UNIVERSITESI,Sehir ve Bolge Planlama,237.19
5856,ISKENDERUN TEKNIK UNIVERSITESI,Sehir ve Bolge Planlama,233.64
5887,YOZGAT BOZOK UNIVERSITESI,Sehir ve Bolge Planlama,232.64
6006,SIIRT UNIVERSITESI,Sehir ve Bolge Planlama,227.66
3645,MARMARA UNIVERSITESI,Sermaye Piyasasi,318.96
3830,ISTANBUL BEYKENT UNIVERSITESI,Sermaye Piyasasi,311.92
5736,MANISA CELÂL BAYAR UNIVERSITESI,Sermaye Piyasasi,238.86
5771,PAMUKKALE UNIVERSITESI,Sermaye Piyasasi,237.18
5517,AYDIN ADNAN MENDERES UNIVERSITESI,Seyahat Isletmeciligi,246.79
4970,CANAKKALE ONSEKIZ MART UNIVERSITESI,Seyahat Isletmeciligi ve Turizm Rehberligi,267.60
3782,MARMARA UNIVERSITESI,Sigortacilik,313.65
3787,BASKENT UNIVERSITESI,Sigortacilik,313.39
4452,ANKARA HACI BAYRAM VELI UNIVERSITESI,Sigortacilik,287.30
4753,AKDENIZ UNIVERSITESI,Sigortacilik,275.49
6035,AFYON KOCATEPE UNIVERSITESI,Sigortacilik,225.97
6187,SIVAS CUMHURIYET UNIVERSITESI,Sigortacilik,214.80
5691,ONDOKUZ MAYIS UNIVERSITESI,Sigortacilik ve Aktuerya Bilimleri,240.13
5965,KUTAHYA DUMLUPINAR UNIVERSITESI,Sigortacilik ve Risk Yonetimi,229.23
4030,KTO KARATAY UNIVERSITESI,Sigortacilik ve Sosyal Guvenlik,304.81
5545,DUZCE UNIVERSITESI,Sigortacilik ve Sosyal Guvenlik,245.95
763,IZMIR EKONOMI UNIVERSITESI,Sinema ve Dijital Medya,440.64
593,BAHCESEHIR UNIVERSITESI,Sinema ve Televizyon,453.25
1041,MIMAR SINAN GUZEL SANATLAR UNIVERSITESI,Sinema ve Televizyon,423.14
2209,ISTANBUL OKAN UNIVERSITESI,Sinema ve Televizyon,368.93
2248,ANADOLU UNIVERSITESI,Sinema ve Televizyon,367.43
2550,ISTANBUL AREL UNIVERSITESI,Sinema ve Televizyon,357.08
2672,ISIK UNIVERSITESI,Sinema ve Televizyon,352.88
2855,AKDENIZ UNIVERSITESI,Sinema ve Televizyon,347.17
4916,AFYON KOCATEPE UNIVERSITESI,Sinema ve Televizyon,269.18
5473,BATMAN UNIVERSITESI,Sinema ve Televizyon,248.39
5693,CANKIRI KARATEKIN UNIVERSITESI,Sinema ve Televizyon,240.09
1505,HACETTEPE UNIVERSITESI,Sinif Ogretmenligi,397.50
1551,GAZI UNIVERSITESI,Sinif Ogretmenligi,395.56
1602,EGE UNIVERSITESI,Sinif Ogretmenligi,393.45
1610,ANKARA UNIVERSITESI,Sinif Ogretmenligi,393.14
1648,ANADOLU UNIVERSITESI,Sinif Ogretmenligi,391.09
1705,CUKUROVA UNIVERSITESI,Sinif Ogretmenligi,388.64
1712,MARMARA UNIVERSITESI,Sinif Ogretmenligi,388.30
1713,TED UNIVERSITESI,Sinif Ogretmenligi,388.30
1742,BURSA ULUDAG UNIVERSITESI,Sinif Ogretmenligi,386.47
1759,AKDENIZ UNIVERSITESI,Sinif Ogretmenligi,385.74
1760,YILDIZ TEKNIK UNIVERSITESI,Sinif Ogretmenligi,385.68
1762,DOKUZ EYLUL UNIVERSITESI,Sinif Ogretmenligi,385.62
1780,ESKISEHIR OSMANGAZI UNIVERSITESI,Sinif Ogretmenligi,385.17
1799,DICLE UNIVERSITESI,Sinif Ogretmenligi,384.67
1803,BASKENT UNIVERSITESI,Sinif Ogretmenligi,384.61
1823,ONDOKUZ MAYIS UNIVERSITESI,Sinif Ogretmenligi,383.94
1826,ERCIYES UNIVERSITESI,Sinif Ogretmenligi,383.71
1848,SELCUK UNIVERSITESI,Sinif Ogretmenligi,382.99
1878,MERSIN UNIVERSITESI,Sinif Ogretmenligi,381.85
1897,GAZIANTEP UNIVERSITESI,Sinif Ogretmenligi,380.83
1928,CANAKKALE ONSEKIZ MART UNIVERSITESI,Sinif Ogretmenligi,379.48
1942,ISTANBUL UNIVERSITESI-CERRAHPASA,Sinif Ogretmenligi,379.00
1973,PAMUKKALE UNIVERSITESI,Sinif Ogretmenligi,377.71
1985,ISTANBUL MEDENIYET UNIVERSITESI,Sinif Ogretmenligi,377.15
1994,ISTANBUL SABAHATTIN ZAIM UNIVERSITESI,Sinif Ogretmenligi,376.78
1995,NECMETTIN ERBAKAN UNIVERSITESI,Sinif Ogretmenligi,376.73
2006,KOCAELI UNIVERSITESI,Sinif Ogretmenligi,376.31
2030,VAN YUZUNCU YIL UNIVERSITESI,Sinif Ogretmenligi,375.50
2034,SULEYMAN DEMIREL UNIVERSITESI,Sinif Ogretmenligi,375.40
2041,ATATURK UNIVERSITESI,Sinif Ogretmenligi,375.28
2048,BALIKESIR UNIVERSITESI,Sinif Ogretmenligi,374.98
2053,ISTANBUL 29 MAYIS UNIVERSITESI,Sinif Ogretmenligi,374.74
2056,ISTANBUL AYDIN UNIVERSITESI,Sinif Ogretmenligi,374.67
2065,AYDIN ADNAN MENDERES UNIVERSITESI,Sinif Ogretmenligi,374.33
2071,INONU UNIVERSITESI,Sinif Ogretmenligi,374.12
2075,HASAN KALYONCU UNIVERSITESI,Sinif Ogretmenligi,374.01
2082,MUGLA SITKI KOCMAN UNIVERSITESI,Sinif Ogretmenligi,373.76
2117,BOLU ABANT IZZET BAYSAL UNIVERSITESI,Sinif Ogretmenligi,372.54
2122,HARRAN UNIVERSITESI,Sinif Ogretmenligi,372.24
2131,TRABZON UNIVERSITESI,Sinif Ogretmenligi,372.16
2139,NEVSEHIR HACI BEKTAS VELI UNIVERSITESI,Sinif Ogretmenligi,371.86
2167,ALANYA ALAADDIN KEYKUBAT UNIVERSITESI,Sinif Ogretmenligi,370.72
2170,FIRAT UNIVERSITESI,Sinif Ogretmenligi,370.64
2180,SAKARYA UNIVERSITESI,Sinif Ogretmenligi,370.39
2188,KIRIKKALE UNIVERSITESI,Sinif Ogretmenligi,369.95
2194,SIVAS CUMHURIYET UNIVERSITESI,Sinif Ogretmenligi,369.51
2215,KUTAHYA DUMLUPINAR UNIVERSITESI,Sinif Ogretmenligi,368.57
2224,NIGDE OMER HALISDEMIR UNIVERSITESI,Sinif Ogretmenligi,368.35
2231,ORDU UNIVERSITESI,Sinif Ogretmenligi,368.17
2239,AFYON KOCATEPE UNIVERSITESI,Sinif Ogretmenligi,367.82
2267,ADIYAMAN UNIVERSITESI,Sinif Ogretmenligi,366.62
2275,MANISA CELÂL BAYAR UNIVERSITESI,Sinif Ogretmenligi,366.22
2276,KAHRAMANMARAS SUTCU IMAM UNIVERSITESI,Sinif Ogretmenligi,366.11
2278,AMASYA UNIVERSITESI,Sinif Ogretmenligi,365.94
2302,DUZCE UNIVERSITESI,Sinif Ogretmenligi,364.79
2316,TRAKYA UNIVERSITESI,Sinif Ogretmenligi,364.43
2322,AKSARAY UNIVERSITESI,Sinif Ogretmenligi,364.19
2324,USAK UNIVERSITESI,Sinif Ogretmenligi,364.18
2326,SIIRT UNIVERSITESI,Sinif Ogretmenligi,364.11
2328,BURDUR MEHMET AKIF ERSOY UNIVERSITESI,Sinif Ogretmenligi,364.07
2333,KIRSEHIR AHI EVRAN UNIVERSITESI,Sinif Ogretmenligi,363.96
2377,TOKAT GAZIOSMANPASA UNIVERSITESI,Sinif Ogretmenligi,362.40
2405,KARAMANOGLU MEHMETBEY UNIVERSITESI,Sinif Ogretmenligi,361.72
2416,ZONGULDAK BULENT ECEVIT UNIVERSITESI,Sinif Ogretmenligi,361.30
2422,SINOP UNIVERSITESI,Sinif Ogretmenligi,361.10
2423,ERZINCAN BINALI YILDIRIM UNIVERSITESI,Sinif Ogretmenligi,361.08
2435,GIRESUN UNIVERSITESI,Sinif Ogretmenligi,360.72
2440,KASTAMONU UNIVERSITESI,Sinif Ogretmenligi,360.62
2448,HATAY MUSTAFA KEMAL UNIVERSITESI,Sinif Ogretmenligi,360.43
2455,BARTIN UNIVERSITESI,Sinif Ogretmenligi,360.21
2472,RECEP TAYYIP ERDOGAN UNIVERSITESI,Sinif Ogretmenligi,359.84
2484,YOZGAT BOZOK UNIVERSITESI,Sinif Ogretmenligi,359.61
2508,MUS ALPARSLAN UNIVERSITESI,Sinif Ogretmenligi,358.81
2524,ARTVIN CORUH UNIVERSITESI,Sinif Ogretmenligi,358.18
2537,KILIS 7 ARALIK UNIVERSITESI,Sinif Ogretmenligi,357.69
2544,AGRI IBRAHIM CECEN UNIVERSITESI,Sinif Ogretmenligi,357.21
2554,KAFKAS UNIVERSITESI,Sinif Ogretmenligi,356.88
2568,BAYBURT UNIVERSITESI,Sinif Ogretmenligi,356.28
2611,DOGU AKDENIZ UNIVERSITESI,Sinif Ogretmenligi,354.98
2632,HAKKARI UNIVERSITESI,Sinif Ogretmenligi,353.99
2700,LEFKE AVRUPA UNIVERSITESI,Sinif Ogretmenligi,351.99
2809,YAKIN DOGU UNIVERSITESI,Sinif Ogretmenligi,348.34
2884,ULUSLARARASI KIBRIS UNIVERSITESI,Sinif Ogretmenligi,346.13
2946,GIRNE AMERIKAN UNIVERSITESI,Sinif Ogretmenligi,343.29
2001,ANKARA UNIVERSITESI,Sinoloji,376.43
3742,ULUSLARARASI BALKAN UNIVERSITESI,Siyasal Bilimler,315.19
318,GALATASARAY UNIVERSITESI,Siyaset Bilimi,479.03
5026,DOGU AKDENIZ UNIVERSITESI,Siyaset Bilimi,265.72
270,IHSAN DOGRAMACI BILKENT UNIVERSITESI,Siyaset Bilimi ve Kamu Yonetimi,485.68
381,ORTA DOGU TEKNIK UNIVERSITESI,Siyaset Bilimi ve Kamu Yonetimi,471.44
1349,ISTANBUL BILGI UNIVERSITESI,Siyaset Bilimi ve Kamu Yonetimi,405.07
1575,HACETTEPE UNIVERSITESI,Siyaset Bilimi ve Kamu Yonetimi,394.62
2103,MARMARA UNIVERSITESI,Siyaset Bilimi ve Kamu Yonetimi,373.19
2198,ANKARA SOSYAL BILIMLER UNIVERSITESI,Siyaset Bilimi ve Kamu Yonetimi,369.30
2442,ISTANBUL MEDIPOL UNIVERSITESI,Siyaset Bilimi ve Kamu Yonetimi,360.56
2648,ATILIM UNIVERSITESI,Siyaset Bilimi ve Kamu Yonetimi,353.58
2668,ANKARA YILDIRIM BEYAZIT UNIVERSITESI,Siyaset Bilimi ve Kamu Yonetimi,353.06
2765,ANKARA BILIM UNIVERSITESI,Siyaset Bilimi ve Kamu Yonetimi,350.09
2919,ISTANBUL MEDENIYET UNIVERSITESI,Siyaset Bilimi ve Kamu Yonetimi,344.53
2981,ISTANBUL BEYKENT UNIVERSITESI,Siyaset Bilimi ve Kamu Yonetimi,341.91
3065,ANADOLU UNIVERSITESI,Siyaset Bilimi ve Kamu Yonetimi,338.83
3149,ESKISEHIR OSMANGAZI UNIVERSITESI,Siyaset Bilimi ve Kamu Yonetimi,335.61
3150,ISTINYE UNIVERSITESI,Siyaset Bilimi ve Kamu Yonetimi,335.59
3387,BURSA ULUDAG UNIVERSITESI,Siyaset Bilimi ve Kamu Yonetimi,327.27
3459,DOGUS UNIVERSITESI,Siyaset Bilimi ve Kamu Yonetimi,324.78
3478,AKDENIZ UNIVERSITESI,Siyaset Bilimi ve Kamu Yonetimi,324.18
3511,ISTANBUL KENT UNIVERSITESI,Siyaset Bilimi ve Kamu Yonetimi,322.87
3591,ISTANBUL GELISIM UNIVERSITESI,Siyaset Bilimi ve Kamu Yonetimi,320.13
3624,ONDOKUZ MAYIS UNIVERSITESI,Siyaset Bilimi ve Kamu Yonetimi,319.79
3692,ISTANBUL NISANTASI UNIVERSITESI,Siyaset Bilimi ve Kamu Yonetimi,317.04
3707,ALTINBAS UNIVERSITESI,Siyaset Bilimi ve Kamu Yonetimi,316.42
3730,ISTANBUL AREL UNIVERSITESI,Siyaset Bilimi ve Kamu Yonetimi,315.85
3810,KOCAELI UNIVERSITESI,Siyaset Bilimi ve Kamu Yonetimi,312.59
3811,NUH NACI YAZGAN UNIVERSITESI,Siyaset Bilimi ve Kamu Yonetimi,312.57
3864,GAZIANTEP UNIVERSITESI,Siyaset Bilimi ve Kamu Yonetimi,310.85
3872,CANAKKALE ONSEKIZ MART UNIVERSITESI,Siyaset Bilimi ve Kamu Yonetimi,310.76
3892,IZMIR KATIP CELEBI UNIVERSITESI,Siyaset Bilimi ve Kamu Yonetimi,309.97
3941,SAKARYA UNIVERSITESI,Siyaset Bilimi ve Kamu Yonetimi,308.16
4104,ERCIYES UNIVERSITESI,Siyaset Bilimi ve Kamu Yonetimi,301.81
4162,IZMIR DEMOKRASI UNIVERSITESI,Siyaset Bilimi ve Kamu Yonetimi,299.40
4199,ISTANBUL RUMELI UNIVERSITESI,Siyaset Bilimi ve Kamu Yonetimi,298.07
4204,SELCUK UNIVERSITESI,Siyaset Bilimi ve Kamu Yonetimi,297.92
4305,PAMUKKALE UNIVERSITESI,Siyaset Bilimi ve Kamu Yonetimi,293.60
4394,DICLE UNIVERSITESI,Siyaset Bilimi ve Kamu Yonetimi,290.20
4416,SAMSUN UNIVERSITESI,Siyaset Bilimi ve Kamu Yonetimi,289.28
4468,NECMETTIN ERBAKAN UNIVERSITESI,Siyaset Bilimi ve Kamu Yonetimi,286.72
4526,BALIKESIR UNIVERSITESI,Siyaset Bilimi ve Kamu Yonetimi,284.58
4690,TEKIRDAG NAMIK KEMAL UNIVERSITESI,Siyaset Bilimi ve Kamu Yonetimi,278.06
4712,KAPADOKYA UNIVERSITESI,Siyaset Bilimi ve Kamu Yonetimi,276.91
4739,ADANA ALPARSLAN TURKES BILIM VE TEKNOLOJI UNIVERSITESI,Siyaset Bilimi ve Kamu Yonetimi,276.00
4742,AVRASYA UNIVERSITESI,Siyaset Bilimi ve Kamu Yonetimi,275.94
4788,MANISA CELÂL BAYAR UNIVERSITESI,Siyaset Bilimi ve Kamu Yonetimi,274.20
4826,YALOVA UNIVERSITESI,Siyaset Bilimi ve Kamu Yonetimi,272.67
4852,AYDIN ADNAN MENDERES UNIVERSITESI,Siyaset Bilimi ve Kamu Yonetimi,271.55
4867,BANDIRMA ONYEDI EYLUL UNIVERSITESI,Siyaset Bilimi ve Kamu Yonetimi,271.02
4881,KIRIKKALE UNIVERSITESI,Siyaset Bilimi ve Kamu Yonetimi,270.65
4897,ISTANBUL UNIVERSITESI,Siyaset Bilimi ve Kamu Yonetimi,270.03
5015,TRAKYA UNIVERSITESI,Siyaset Bilimi ve Kamu Yonetimi,266.19
5030,DUZCE UNIVERSITESI,Siyaset Bilimi ve Kamu Yonetimi,265.68
5133,SIVAS CUMHURIYET UNIVERSITESI,Siyaset Bilimi ve Kamu Yonetimi,260.42
5163,INONU UNIVERSITESI,Siyaset Bilimi ve Kamu Yonetimi,259.39
5171,AFYON KOCATEPE UNIVERSITESI,Siyaset Bilimi ve Kamu Yonetimi,259.23
5172,FIRAT UNIVERSITESI,Siyaset Bilimi ve Kamu Yonetimi,259.16
5175,TARSUS UNIVERSITESI,Siyaset Bilimi ve Kamu Yonetimi,259.12
5223,TRABZON UNIVERSITESI,Siyaset Bilimi ve Kamu Yonetimi,257.10
5237,RECEP TAYYIP ERDOGAN UNIVERSITESI,Siyaset Bilimi ve Kamu Yonetimi,256.63
5248,ORDU UNIVERSITESI,Siyaset Bilimi ve Kamu Yonetimi,256.31
5274,HATAY MUSTAFA KEMAL UNIVERSITESI,Siyaset Bilimi ve Kamu Yonetimi,255.15
5353,ZONGULDAK BULENT ECEVIT UNIVERSITESI,Siyaset Bilimi ve Kamu Yonetimi,252.07
5366,ADIYAMAN UNIVERSITESI,Siyaset Bilimi ve Kamu Yonetimi,251.61
5527,GIRESUN UNIVERSITESI,Siyaset Bilimi ve Kamu Yonetimi,246.46
